sample_id,dataset,source_partition,label_field,label_id,label_name,raw_index,relative_path
cifar10-train-23024,cifar10,official_train,label,0,airplane,23024,
cifar10-train-23025,cifar10,official_train,label,6,frog,23025,
cifar10-train-23026,cifar10,official_train,label,6,frog,23026,
cifar10-train-23027,cifar10,official_train,label,3,cat,23027,
cifar10-train-23028,cifar10,official_train,label,9,truck,23028,
cifar10-train-23029,cifar10,official_train,label,4,deer,23029,
cifar10-train-23030,cifar10,official_train,label,6,frog,23030,
cifar10-train-23031,cifar10,official_train,label,8,ship,23031,
cifar10-train-23032,cifar10,official_train,label,1,automobile,23032,
cifar10-train-23033,cifar10,official_train,label,3,cat,23033,
cifar10-train-23034,cifar10,official_train,label,7,horse,23034,
cifar10-train-23035,cifar10,official_train,label,0,airplane,23035,
cifar10-train-23036,cifar10,official_train,label,6,frog,23036,
cifar10-train-23037,cifar10,official_train,label,7,horse,23037,
cifar10-train-23038,cifar10,official_train,label,2,bird,23038,
cifar10-train-23039,cifar10,official_train,label,5,dog,23039,
cifar10-train-23040,cifar10,official_train,label,6,frog,23040,
cifar10-train-23041,cifar10,official_train,label,2,bird,23041,
cifar10-train-23042,cifar10,official_train,label,5,dog,23042,
cifar10-train-23043,cifar10,official_train,label,0,airplane,23043,
cifar10-train-23044,cifar10,official_train,label,5,dog,23044,
cifar10-train-23045,cifar10,official_train,label,8,ship,23045,
cifar10-train-23046,cifar10,official_train,label,5,dog,23046,
cifar10-train-23047,cifar10,official_train,label,9,truck,23047,
cifar10-train-23048,cifar10,official_train,label,3,cat,23048,
cifar10-train-23049,cifar10,official_train,label,8,ship,23049,
cifar10-train-23050,cifar10,official_train,label,6,frog,23050,
cifar10-train-23051,cifar10,official_train,label,6,frog,23051,
cifar10-train-23052,cifar10,official_train,label,1,automobile,23052,
cifar10-train-23053,cifar10,official_train,label,7,horse,23053,
cifar10-train-23054,cifar10,official_train,label,6,frog,23054,
cifar10-train-23055,cifar10,official_train,label,5,dog,23055,
cifar10-train-23056,cifar10,official_train,label,0,airplane,23056,
cifar10-train-23057,cifar10,official_train,label,4,deer,23057,
cifar10-train-23058,cifar10,official_train,label,1,automobile,23058,
cifar10-train-23059,cifar10,official_train,label,5,dog,23059,
cifar10-train-23060,cifar10,official_train,label,1,automobile,23060,
cifar10-train-23061,cifar10,official_train,label,0,airplane,23061,
cifar10-train-23062,cifar10,official_train,label,2,bird,23062,
cifar10-train-23063,cifar10,official_train,label,3,cat,23063,
cifar10-train-23064,cifar10,official_train,label,2,bird,23064,
cifar10-train-23065,cifar10,official_train,label,3,cat,23065,
cifar10-train-23066,cifar10,official_train,label,6,frog,23066,
cifar10-train-23067,cifar10,official_train,label,5,dog,23067,
cifar10-train-23068,cifar10,official_train,label,3,cat,23068,
cifar10-train-23069,cifar10,official_train,label,2,bird,23069,
cifar10-train-23070,cifar10,official_train,label,2,bird,23070,
cifar10-train-23071,cifar10,official_train,label,4,deer,23071,
cifar10-train-23072,cifar10,official_train,label,4,deer,23072,
cifar10-train-23073,cifar10,official_train,label,8,ship,23073,
cifar10-train-23074,cifar10,official_train,label,2,bird,23074,
cifar10-train-23075,cifar10,official_train,label,9,truck,23075,
cifar10-train-23076,cifar10,official_train,label,4,deer,23076,
cifar10-train-23077,cifar10,official_train,label,0,airplane,23077,
cifar10-train-23078,cifar10,official_train,label,4,deer,23078,
cifar10-train-23079,cifar10,official_train,label,0,airplane,23079,
cifar10-train-23080,cifar10,official_train,label,8,ship,23080,
cifar10-train-23081,cifar10,official_train,label,8,ship,23081,
cifar10-train-23082,cifar10,official_train,label,6,frog,23082,
cifar10-train-23083,cifar10,official_train,label,3,cat,23083,
cifar10-train-23084,cifar10,official_train,label,6,frog,23084,
cifar10-train-23085,cifar10,official_train,label,8,ship,23085,
cifar10-train-23086,cifar10,official_train,label,6,frog,23086,
cifar10-train-23087,cifar10,official_train,label,6,frog,23087,
cifar10-train-23088,cifar10,official_train,label,1,automobile,23088,
cifar10-train-23089,cifar10,official_train,label,9,truck,23089,
cifar10-train-23090,cifar10,official_train,label,5,dog,23090,
cifar10-train-23091,cifar10,official_train,label,9,truck,23091,
cifar10-train-23092,cifar10,official_train,label,5,dog,23092,
cifar10-train-23093,cifar10,official_train,label,5,dog,23093,
cifar10-train-23094,cifar10,official_train,label,3,cat,23094,
cifar10-train-23095,cifar10,official_train,label,2,bird,23095,
cifar10-train-23096,cifar10,official_train,label,0,airplane,23096,
cifar10-train-23097,cifar10,official_train,label,6,frog,23097,
cifar10-train-23098,cifar10,official_train,label,7,horse,23098,
cifar10-train-23099,cifar10,official_train,label,0,airplane,23099,
cifar10-train-23100,cifar10,official_train,label,1,automobile,23100,
cifar10-train-23101,cifar10,official_train,label,6,frog,23101,
cifar10-train-23102,cifar10,official_train,label,2,bird,23102,
cifar10-train-23103,cifar10,official_train,label,9,truck,23103,
cifar10-train-23104,cifar10,official_train,label,3,cat,23104,
cifar10-train-23105,cifar10,official_train,label,6,frog,23105,
cifar10-train-23106,cifar10,official_train,label,0,airplane,23106,
cifar10-train-23107,cifar10,official_train,label,1,automobile,23107,
cifar10-train-23108,cifar10,official_train,label,6,frog,23108,
cifar10-train-23109,cifar10,official_train,label,8,ship,23109,
cifar10-train-23110,cifar10,official_train,label,8,ship,23110,
cifar10-train-23111,cifar10,official_train,label,9,truck,23111,
cifar10-train-23112,cifar10,official_train,label,3,cat,23112,
cifar10-train-23113,cifar10,official_train,label,0,airplane,23113,
cifar10-train-23114,cifar10,official_train,label,3,cat,23114,
cifar10-train-23115,cifar10,official_train,label,9,truck,23115,
cifar10-train-23116,cifar10,official_train,label,1,automobile,23116,
cifar10-train-23117,cifar10,official_train,label,8,ship,23117,
cifar10-train-23118,cifar10,official_train,label,2,bird,23118,
cifar10-train-23119,cifar10,official_train,label,5,dog,23119,
cifar10-train-23120,cifar10,official_train,label,3,cat,23120,
cifar10-train-23121,cifar10,official_train,label,5,dog,23121,
cifar10-train-23122,cifar10,official_train,label,3,cat,23122,
cifar10-train-23123,cifar10,official_train,label,2,bird,23123,
cifar10-train-23124,cifar10,official_train,label,7,horse,23124,
cifar10-train-23125,cifar10,official_train,label,8,ship,23125,
cifar10-train-23126,cifar10,official_train,label,0,airplane,23126,
cifar10-train-23127,cifar10,official_train,label,1,automobile,23127,
cifar10-train-23128,cifar10,official_train,label,2,bird,23128,
cifar10-train-23129,cifar10,official_train,label,9,truck,23129,
cifar10-train-23130,cifar10,official_train,label,6,frog,23130,
cifar10-train-23131,cifar10,official_train,label,7,horse,23131,
cifar10-train-23132,cifar10,official_train,label,7,horse,23132,
cifar10-train-23133,cifar10,official_train,label,4,deer,23133,
cifar10-train-23134,cifar10,official_train,label,4,deer,23134,
cifar10-train-23135,cifar10,official_train,label,6,frog,23135,
cifar10-train-23136,cifar10,official_train,label,3,cat,23136,
cifar10-train-23137,cifar10,official_train,label,9,truck,23137,
cifar10-train-23138,cifar10,official_train,label,2,bird,23138,
cifar10-train-23139,cifar10,official_train,label,1,automobile,23139,
cifar10-train-23140,cifar10,official_train,label,7,horse,23140,
cifar10-train-23141,cifar10,official_train,label,9,truck,23141,
cifar10-train-23142,cifar10,official_train,label,1,automobile,23142,
cifar10-train-23143,cifar10,official_train,label,6,frog,23143,
cifar10-train-23144,cifar10,official_train,label,6,frog,23144,
cifar10-train-23145,cifar10,official_train,label,3,cat,23145,
cifar10-train-23146,cifar10,official_train,label,5,dog,23146,
cifar10-train-23147,cifar10,official_train,label,2,bird,23147,
cifar10-train-23148,cifar10,official_train,label,8,ship,23148,
cifar10-train-23149,cifar10,official_train,label,8,ship,23149,
cifar10-train-23150,cifar10,official_train,label,5,dog,23150,
cifar10-train-23151,cifar10,official_train,label,1,automobile,23151,
cifar10-train-23152,cifar10,official_train,label,6,frog,23152,
cifar10-train-23153,cifar10,official_train,label,8,ship,23153,
cifar10-train-23154,cifar10,official_train,label,6,frog,23154,
cifar10-train-23155,cifar10,official_train,label,0,airplane,23155,
cifar10-train-23156,cifar10,official_train,label,1,automobile,23156,
cifar10-train-23157,cifar10,official_train,label,0,airplane,23157,
cifar10-train-23158,cifar10,official_train,label,2,bird,23158,
cifar10-train-23159,cifar10,official_train,label,2,bird,23159,
cifar10-train-23160,cifar10,official_train,label,1,automobile,23160,
cifar10-train-23161,cifar10,official_train,label,4,deer,23161,
cifar10-train-23162,cifar10,official_train,label,5,dog,23162,
cifar10-train-23163,cifar10,official_train,label,0,airplane,23163,
cifar10-train-23164,cifar10,official_train,label,1,automobile,23164,
cifar10-train-23165,cifar10,official_train,label,2,bird,23165,
cifar10-train-23166,cifar10,official_train,label,9,truck,23166,
cifar10-train-23167,cifar10,official_train,label,7,horse,23167,
cifar10-train-23168,cifar10,official_train,label,3,cat,23168,
cifar10-train-23169,cifar10,official_train,label,9,truck,23169,
cifar10-train-23170,cifar10,official_train,label,7,horse,23170,
cifar10-train-23171,cifar10,official_train,label,0,airplane,23171,
cifar10-train-23172,cifar10,official_train,label,8,ship,23172,
cifar10-train-23173,cifar10,official_train,label,5,dog,23173,
cifar10-train-23174,cifar10,official_train,label,5,dog,23174,
cifar10-train-23175,cifar10,official_train,label,0,airplane,23175,
cifar10-train-23176,cifar10,official_train,label,5,dog,23176,
cifar10-train-23177,cifar10,official_train,label,8,ship,23177,
cifar10-train-23178,cifar10,official_train,label,7,horse,23178,
cifar10-train-23179,cifar10,official_train,label,4,deer,23179,
cifar10-train-23180,cifar10,official_train,label,6,frog,23180,
cifar10-train-23181,cifar10,official_train,label,2,bird,23181,
cifar10-train-23182,cifar10,official_train,label,0,airplane,23182,
cifar10-train-23183,cifar10,official_train,label,8,ship,23183,
cifar10-train-23184,cifar10,official_train,label,5,dog,23184,
cifar10-train-23185,cifar10,official_train,label,5,dog,23185,
cifar10-train-23186,cifar10,official_train,label,7,horse,23186,
cifar10-train-23187,cifar10,official_train,label,4,deer,23187,
cifar10-train-23188,cifar10,official_train,label,2,bird,23188,
cifar10-train-23189,cifar10,official_train,label,3,cat,23189,
cifar10-train-23190,cifar10,official_train,label,1,automobile,23190,
cifar10-train-23191,cifar10,official_train,label,4,deer,23191,
cifar10-train-23192,cifar10,official_train,label,1,automobile,23192,
cifar10-train-23193,cifar10,official_train,label,6,frog,23193,
cifar10-train-23194,cifar10,official_train,label,0,airplane,23194,
cifar10-train-23195,cifar10,official_train,label,1,automobile,23195,
cifar10-train-23196,cifar10,official_train,label,7,horse,23196,
cifar10-train-23197,cifar10,official_train,label,3,cat,23197,
cifar10-train-23198,cifar10,official_train,label,1,automobile,23198,
cifar10-train-23199,cifar10,official_train,label,8,ship,23199,
cifar10-train-23200,cifar10,official_train,label,4,deer,23200,
cifar10-train-23201,cifar10,official_train,label,8,ship,23201,
cifar10-train-23202,cifar10,official_train,label,3,cat,23202,
cifar10-train-23203,cifar10,official_train,label,1,automobile,23203,
cifar10-train-23204,cifar10,official_train,label,7,horse,23204,
cifar10-train-23205,cifar10,official_train,label,8,ship,23205,
cifar10-train-23206,cifar10,official_train,label,5,dog,23206,
cifar10-train-23207,cifar10,official_train,label,5,dog,23207,
cifar10-train-23208,cifar10,official_train,label,6,frog,23208,
cifar10-train-23209,cifar10,official_train,label,2,bird,23209,
cifar10-train-23210,cifar10,official_train,label,1,automobile,23210,
cifar10-train-23211,cifar10,official_train,label,4,deer,23211,
cifar10-train-23212,cifar10,official_train,label,7,horse,23212,
cifar10-train-23213,cifar10,official_train,label,1,automobile,23213,
cifar10-train-23214,cifar10,official_train,label,8,ship,23214,
cifar10-train-23215,cifar10,official_train,label,8,ship,23215,
cifar10-train-23216,cifar10,official_train,label,6,frog,23216,
cifar10-train-23217,cifar10,official_train,label,2,bird,23217,
cifar10-train-23218,cifar10,official_train,label,3,cat,23218,
cifar10-train-23219,cifar10,official_train,label,8,ship,23219,
cifar10-train-23220,cifar10,official_train,label,1,automobile,23220,
cifar10-train-23221,cifar10,official_train,label,0,airplane,23221,
cifar10-train-23222,cifar10,official_train,label,2,bird,23222,
cifar10-train-23223,cifar10,official_train,label,4,deer,23223,
cifar10-train-23224,cifar10,official_train,label,0,airplane,23224,
cifar10-train-23225,cifar10,official_train,label,9,truck,23225,
cifar10-train-23226,cifar10,official_train,label,7,horse,23226,
cifar10-train-23227,cifar10,official_train,label,5,dog,23227,
cifar10-train-23228,cifar10,official_train,label,3,cat,23228,
cifar10-train-23229,cifar10,official_train,label,9,truck,23229,
cifar10-train-23230,cifar10,official_train,label,6,frog,23230,
cifar10-train-23231,cifar10,official_train,label,4,deer,23231,
cifar10-train-23232,cifar10,official_train,label,1,automobile,23232,
cifar10-train-23233,cifar10,official_train,label,5,dog,23233,
cifar10-train-23234,cifar10,official_train,label,5,dog,23234,
cifar10-train-23235,cifar10,official_train,label,3,cat,23235,
cifar10-train-23236,cifar10,official_train,label,7,horse,23236,
cifar10-train-23237,cifar10,official_train,label,2,bird,23237,
cifar10-train-23238,cifar10,official_train,label,5,dog,23238,
cifar10-train-23239,cifar10,official_train,label,3,cat,23239,
cifar10-train-23240,cifar10,official_train,label,0,airplane,23240,
cifar10-train-23241,cifar10,official_train,label,2,bird,23241,
cifar10-train-23242,cifar10,official_train,label,9,truck,23242,
cifar10-train-23243,cifar10,official_train,label,9,truck,23243,
cifar10-train-23244,cifar10,official_train,label,6,frog,23244,
cifar10-train-23245,cifar10,official_train,label,0,airplane,23245,
cifar10-train-23246,cifar10,official_train,label,7,horse,23246,
cifar10-train-23247,cifar10,official_train,label,4,deer,23247,
cifar10-train-23248,cifar10,official_train,label,1,automobile,23248,
cifar10-train-23249,cifar10,official_train,label,5,dog,23249,
cifar10-train-23250,cifar10,official_train,label,3,cat,23250,
cifar10-train-23251,cifar10,official_train,label,6,frog,23251,
cifar10-train-23252,cifar10,official_train,label,4,deer,23252,
cifar10-train-23253,cifar10,official_train,label,3,cat,23253,
cifar10-train-23254,cifar10,official_train,label,0,airplane,23254,
cifar10-train-23255,cifar10,official_train,label,4,deer,23255,
cifar10-train-23256,cifar10,official_train,label,3,cat,23256,
cifar10-train-23257,cifar10,official_train,label,6,frog,23257,
cifar10-train-23258,cifar10,official_train,label,8,ship,23258,
cifar10-train-23259,cifar10,official_train,label,7,horse,23259,
cifar10-train-23260,cifar10,official_train,label,1,automobile,23260,
cifar10-train-23261,cifar10,official_train,label,3,cat,23261,
cifar10-train-23262,cifar10,official_train,label,7,horse,23262,
cifar10-train-23263,cifar10,official_train,label,1,automobile,23263,
cifar10-train-23264,cifar10,official_train,label,2,bird,23264,
cifar10-train-23265,cifar10,official_train,label,7,horse,23265,
cifar10-train-23266,cifar10,official_train,label,3,cat,23266,
cifar10-train-23267,cifar10,official_train,label,8,ship,23267,
cifar10-train-23268,cifar10,official_train,label,5,dog,23268,
cifar10-train-23269,cifar10,official_train,label,6,frog,23269,
cifar10-train-23270,cifar10,official_train,label,3,cat,23270,
cifar10-train-23271,cifar10,official_train,label,9,truck,23271,
cifar10-train-23272,cifar10,official_train,label,8,ship,23272,
cifar10-train-23273,cifar10,official_train,label,5,dog,23273,
cifar10-train-23274,cifar10,official_train,label,9,truck,23274,
cifar10-train-23275,cifar10,official_train,label,1,automobile,23275,
cifar10-train-23276,cifar10,official_train,label,4,deer,23276,
cifar10-train-23277,cifar10,official_train,label,1,automobile,23277,
cifar10-train-23278,cifar10,official_train,label,3,cat,23278,
cifar10-train-23279,cifar10,official_train,label,4,deer,23279,
cifar10-train-23280,cifar10,official_train,label,1,automobile,23280,
cifar10-train-23281,cifar10,official_train,label,8,ship,23281,
cifar10-train-23282,cifar10,official_train,label,8,ship,23282,
cifar10-train-23283,cifar10,official_train,label,2,bird,23283,
cifar10-train-23284,cifar10,official_train,label,9,truck,23284,
cifar10-train-23285,cifar10,official_train,label,5,dog,23285,
cifar10-train-23286,cifar10,official_train,label,3,cat,23286,
cifar10-train-23287,cifar10,official_train,label,9,truck,23287,
cifar10-train-23288,cifar10,official_train,label,2,bird,23288,
cifar10-train-23289,cifar10,official_train,label,2,bird,23289,
cifar10-train-23290,cifar10,official_train,label,7,horse,23290,
cifar10-train-23291,cifar10,official_train,label,9,truck,23291,
cifar10-train-23292,cifar10,official_train,label,7,horse,23292,
cifar10-train-23293,cifar10,official_train,label,2,bird,23293,
cifar10-train-23294,cifar10,official_train,label,8,ship,23294,
cifar10-train-23295,cifar10,official_train,label,3,cat,23295,
cifar10-train-23296,cifar10,official_train,label,7,horse,23296,
cifar10-train-23297,cifar10,official_train,label,0,airplane,23297,
cifar10-train-23298,cifar10,official_train,label,7,horse,23298,
cifar10-train-23299,cifar10,official_train,label,9,truck,23299,
cifar10-train-23300,cifar10,official_train,label,1,automobile,23300,
cifar10-train-23301,cifar10,official_train,label,8,ship,23301,
cifar10-train-23302,cifar10,official_train,label,9,truck,23302,
cifar10-train-23303,cifar10,official_train,label,9,truck,23303,
cifar10-train-23304,cifar10,official_train,label,7,horse,23304,
cifar10-train-23305,cifar10,official_train,label,9,truck,23305,
cifar10-train-23306,cifar10,official_train,label,3,cat,23306,
cifar10-train-23307,cifar10,official_train,label,8,ship,23307,
cifar10-train-23308,cifar10,official_train,label,7,horse,23308,
cifar10-train-23309,cifar10,official_train,label,4,deer,23309,
cifar10-train-23310,cifar10,official_train,label,7,horse,23310,
cifar10-train-23311,cifar10,official_train,label,1,automobile,23311,
cifar10-train-23312,cifar10,official_train,label,8,ship,23312,
cifar10-train-23313,cifar10,official_train,label,1,automobile,23313,
cifar10-train-23314,cifar10,official_train,label,3,cat,23314,
cifar10-train-23315,cifar10,official_train,label,2,bird,23315,
cifar10-train-23316,cifar10,official_train,label,5,dog,23316,
cifar10-train-23317,cifar10,official_train,label,1,automobile,23317,
cifar10-train-23318,cifar10,official_train,label,5,dog,23318,
cifar10-train-23319,cifar10,official_train,label,8,ship,23319,
cifar10-train-23320,cifar10,official_train,label,0,airplane,23320,
cifar10-train-23321,cifar10,official_train,label,8,ship,23321,
cifar10-train-23322,cifar10,official_train,label,3,cat,23322,
cifar10-train-23323,cifar10,official_train,label,6,frog,23323,
cifar10-train-23324,cifar10,official_train,label,6,frog,23324,
cifar10-train-23325,cifar10,official_train,label,9,truck,23325,
cifar10-train-23326,cifar10,official_train,label,3,cat,23326,
cifar10-train-23327,cifar10,official_train,label,4,deer,23327,
cifar10-train-23328,cifar10,official_train,label,6,frog,23328,
cifar10-train-23329,cifar10,official_train,label,4,deer,23329,
cifar10-train-23330,cifar10,official_train,label,7,horse,23330,
cifar10-train-23331,cifar10,official_train,label,7,horse,23331,
cifar10-train-23332,cifar10,official_train,label,1,automobile,23332,
cifar10-train-23333,cifar10,official_train,label,9,truck,23333,
cifar10-train-23334,cifar10,official_train,label,4,deer,23334,
cifar10-train-23335,cifar10,official_train,label,5,dog,23335,
cifar10-train-23336,cifar10,official_train,label,9,truck,23336,
cifar10-train-23337,cifar10,official_train,label,4,deer,23337,
cifar10-train-23338,cifar10,official_train,label,1,automobile,23338,
cifar10-train-23339,cifar10,official_train,label,6,frog,23339,
cifar10-train-23340,cifar10,official_train,label,2,bird,23340,
cifar10-train-23341,cifar10,official_train,label,9,truck,23341,
cifar10-train-23342,cifar10,official_train,label,8,ship,23342,
cifar10-train-23343,cifar10,official_train,label,2,bird,23343,
cifar10-train-23344,cifar10,official_train,label,7,horse,23344,
cifar10-train-23345,cifar10,official_train,label,1,automobile,23345,
cifar10-train-23346,cifar10,official_train,label,2,bird,23346,
cifar10-train-23347,cifar10,official_train,label,2,bird,23347,
cifar10-train-23348,cifar10,official_train,label,3,cat,23348,
cifar10-train-23349,cifar10,official_train,label,5,dog,23349,
cifar10-train-23350,cifar10,official_train,label,4,deer,23350,
cifar10-train-23351,cifar10,official_train,label,8,ship,23351,
cifar10-train-23352,cifar10,official_train,label,0,airplane,23352,
cifar10-train-23353,cifar10,official_train,label,3,cat,23353,
cifar10-train-23354,cifar10,official_train,label,4,deer,23354,
cifar10-train-23355,cifar10,official_train,label,8,ship,23355,
cifar10-train-23356,cifar10,official_train,label,7,horse,23356,
cifar10-train-23357,cifar10,official_train,label,1,automobile,23357,
cifar10-train-23358,cifar10,official_train,label,9,truck,23358,
cifar10-train-23359,cifar10,official_train,label,9,truck,23359,
cifar10-train-23360,cifar10,official_train,label,5,dog,23360,
cifar10-train-23361,cifar10,official_train,label,1,automobile,23361,
cifar10-train-23362,cifar10,official_train,label,4,deer,23362,
cifar10-train-23363,cifar10,official_train,label,6,frog,23363,
cifar10-train-23364,cifar10,official_train,label,7,horse,23364,
cifar10-train-23365,cifar10,official_train,label,3,cat,23365,
cifar10-train-23366,cifar10,official_train,label,6,frog,23366,
cifar10-train-23367,cifar10,official_train,label,4,deer,23367,
cifar10-train-23368,cifar10,official_train,label,9,truck,23368,
cifar10-train-23369,cifar10,official_train,label,5,dog,23369,
cifar10-train-23370,cifar10,official_train,label,6,frog,23370,
cifar10-train-23371,cifar10,official_train,label,0,airplane,23371,
cifar10-train-23372,cifar10,official_train,label,3,cat,23372,
cifar10-train-23373,cifar10,official_train,label,6,frog,23373,
cifar10-train-23374,cifar10,official_train,label,8,ship,23374,
cifar10-train-23375,cifar10,official_train,label,6,frog,23375,
cifar10-train-23376,cifar10,official_train,label,3,cat,23376,
cifar10-train-23377,cifar10,official_train,label,0,airplane,23377,
cifar10-train-23378,cifar10,official_train,label,3,cat,23378,
cifar10-train-23379,cifar10,official_train,label,1,automobile,23379,
cifar10-train-23380,cifar10,official_train,label,3,cat,23380,
cifar10-train-23381,cifar10,official_train,label,7,horse,23381,
cifar10-train-23382,cifar10,official_train,label,3,cat,23382,
cifar10-train-23383,cifar10,official_train,label,9,truck,23383,
cifar10-train-23384,cifar10,official_train,label,8,ship,23384,
cifar10-train-23385,cifar10,official_train,label,5,dog,23385,
cifar10-train-23386,cifar10,official_train,label,0,airplane,23386,
cifar10-train-23387,cifar10,official_train,label,6,frog,23387,
cifar10-train-23388,cifar10,official_train,label,2,bird,23388,
cifar10-train-23389,cifar10,official_train,label,3,cat,23389,
cifar10-train-23390,cifar10,official_train,label,6,frog,23390,
cifar10-train-23391,cifar10,official_train,label,1,automobile,23391,
cifar10-train-23392,cifar10,official_train,label,5,dog,23392,
cifar10-train-23393,cifar10,official_train,label,4,deer,23393,
cifar10-train-23394,cifar10,official_train,label,4,deer,23394,
cifar10-train-23395,cifar10,official_train,label,2,bird,23395,
cifar10-train-23396,cifar10,official_train,label,1,automobile,23396,
cifar10-train-23397,cifar10,official_train,label,9,truck,23397,
cifar10-train-23398,cifar10,official_train,label,0,airplane,23398,
cifar10-train-23399,cifar10,official_train,label,8,ship,23399,
cifar10-train-23400,cifar10,official_train,label,9,truck,23400,
cifar10-train-23401,cifar10,official_train,label,3,cat,23401,
cifar10-train-23402,cifar10,official_train,label,7,horse,23402,
cifar10-train-23403,cifar10,official_train,label,9,truck,23403,
cifar10-train-23404,cifar10,official_train,label,5,dog,23404,
cifar10-train-23405,cifar10,official_train,label,8,ship,23405,
cifar10-train-23406,cifar10,official_train,label,6,frog,23406,
cifar10-train-23407,cifar10,official_train,label,1,automobile,23407,
cifar10-train-23408,cifar10,official_train,label,8,ship,23408,
cifar10-train-23409,cifar10,official_train,label,3,cat,23409,
cifar10-train-23410,cifar10,official_train,label,9,truck,23410,
cifar10-train-23411,cifar10,official_train,label,6,frog,23411,
cifar10-train-23412,cifar10,official_train,label,6,frog,23412,
cifar10-train-23413,cifar10,official_train,label,6,frog,23413,
cifar10-train-23414,cifar10,official_train,label,2,bird,23414,
cifar10-train-23415,cifar10,official_train,label,7,horse,23415,
cifar10-train-23416,cifar10,official_train,label,2,bird,23416,
cifar10-train-23417,cifar10,official_train,label,3,cat,23417,
cifar10-train-23418,cifar10,official_train,label,6,frog,23418,
cifar10-train-23419,cifar10,official_train,label,0,airplane,23419,
cifar10-train-23420,cifar10,official_train,label,4,deer,23420,
cifar10-train-23421,cifar10,official_train,label,4,deer,23421,
cifar10-train-23422,cifar10,official_train,label,9,truck,23422,
cifar10-train-23423,cifar10,official_train,label,1,automobile,23423,
cifar10-train-23424,cifar10,official_train,label,4,deer,23424,
cifar10-train-23425,cifar10,official_train,label,1,automobile,23425,
cifar10-train-23426,cifar10,official_train,label,9,truck,23426,
cifar10-train-23427,cifar10,official_train,label,9,truck,23427,
cifar10-train-23428,cifar10,official_train,label,1,automobile,23428,
cifar10-train-23429,cifar10,official_train,label,9,truck,23429,
cifar10-train-23430,cifar10,official_train,label,3,cat,23430,
cifar10-train-23431,cifar10,official_train,label,1,automobile,23431,
cifar10-train-23432,cifar10,official_train,label,5,dog,23432,
cifar10-train-23433,cifar10,official_train,label,9,truck,23433,
cifar10-train-23434,cifar10,official_train,label,8,ship,23434,
cifar10-train-23435,cifar10,official_train,label,7,horse,23435,
cifar10-train-23436,cifar10,official_train,label,8,ship,23436,
cifar10-train-23437,cifar10,official_train,label,5,dog,23437,
cifar10-train-23438,cifar10,official_train,label,8,ship,23438,
cifar10-train-23439,cifar10,official_train,label,1,automobile,23439,
cifar10-train-23440,cifar10,official_train,label,8,ship,23440,
cifar10-train-23441,cifar10,official_train,label,2,bird,23441,
cifar10-train-23442,cifar10,official_train,label,2,bird,23442,
cifar10-train-23443,cifar10,official_train,label,3,cat,23443,
cifar10-train-23444,cifar10,official_train,label,9,truck,23444,
cifar10-train-23445,cifar10,official_train,label,4,deer,23445,
cifar10-train-23446,cifar10,official_train,label,0,airplane,23446,
cifar10-train-23447,cifar10,official_train,label,4,deer,23447,
cifar10-train-23448,cifar10,official_train,label,5,dog,23448,
cifar10-train-23449,cifar10,official_train,label,0,airplane,23449,
cifar10-train-23450,cifar10,official_train,label,2,bird,23450,
cifar10-train-23451,cifar10,official_train,label,6,frog,23451,
cifar10-train-23452,cifar10,official_train,label,2,bird,23452,
cifar10-train-23453,cifar10,official_train,label,2,bird,23453,
cifar10-train-23454,cifar10,official_train,label,8,ship,23454,
cifar10-train-23455,cifar10,official_train,label,4,deer,23455,
cifar10-train-23456,cifar10,official_train,label,7,horse,23456,
cifar10-train-23457,cifar10,official_train,label,5,dog,23457,
cifar10-train-23458,cifar10,official_train,label,6,frog,23458,
cifar10-train-23459,cifar10,official_train,label,5,dog,23459,
cifar10-train-23460,cifar10,official_train,label,4,deer,23460,
cifar10-train-23461,cifar10,official_train,label,3,cat,23461,
cifar10-train-23462,cifar10,official_train,label,0,airplane,23462,
cifar10-train-23463,cifar10,official_train,label,1,automobile,23463,
cifar10-train-23464,cifar10,official_train,label,9,truck,23464,
cifar10-train-23465,cifar10,official_train,label,3,cat,23465,
cifar10-train-23466,cifar10,official_train,label,8,ship,23466,
cifar10-train-23467,cifar10,official_train,label,9,truck,23467,
cifar10-train-23468,cifar10,official_train,label,4,deer,23468,
cifar10-train-23469,cifar10,official_train,label,6,frog,23469,
cifar10-train-23470,cifar10,official_train,label,6,frog,23470,
cifar10-train-23471,cifar10,official_train,label,9,truck,23471,
cifar10-train-23472,cifar10,official_train,label,8,ship,23472,
cifar10-train-23473,cifar10,official_train,label,4,deer,23473,
cifar10-train-23474,cifar10,official_train,label,4,deer,23474,
cifar10-train-23475,cifar10,official_train,label,3,cat,23475,
cifar10-train-23476,cifar10,official_train,label,4,deer,23476,
cifar10-train-23477,cifar10,official_train,label,1,automobile,23477,
cifar10-train-23478,cifar10,official_train,label,0,airplane,23478,
cifar10-train-23479,cifar10,official_train,label,6,frog,23479,
cifar10-train-23480,cifar10,official_train,label,8,ship,23480,
cifar10-train-23481,cifar10,official_train,label,0,airplane,23481,
cifar10-train-23482,cifar10,official_train,label,5,dog,23482,
cifar10-train-23483,cifar10,official_train,label,3,cat,23483,
cifar10-train-23484,cifar10,official_train,label,7,horse,23484,
cifar10-train-23485,cifar10,official_train,label,0,airplane,23485,
